user,computadores_distintos,total_logons,total_logoffs,computador_mais_usado,hora_logon_mais_comum,hora_logoff_mais_comum,logons_fim_de_semana,logons_dias_uteis,logons_fora_horario_comercial,logons_em_horario_comercial,logons_janela_acesso,proporcao_pc_mais_usado,pcs_distintos_dispositivo,total_atividades_dispositivo,connect_fora_horario_comercial,connect_em_horario_comercial,connect_fim_de_semana,connect_dias_uteis,connect_janela_acesso,total_connect_dispositivo,total_disconnect_dispositivo,conexoes_sem_desconexao,sites_distintos_visitados,total_acessos_http,acessos_fora_horario_comercial,acessos_em_horario_comercial,acessos_fim_de_semana,acessos_janela_acesso,visita_sites_compras,visita_sites_noticias,visita_sites_entretenimento,tamanho_medio_urls,termos_sensiveis_detectados,tamanho_medio_conteudo,diferenca_acessos_fora_dentro
ECW0754,2,730,459,PC-1343,6,16,0,730,362,368,0,0.808242220353238,,,,,,,,,,,709.0,1953.0,42.0,1911.0,0.0,0.0,25.0,26.0,176.0,51.71326164874552,0.0,409.33640552995394,-1869.0
EDM0346,2,500,500,PC-0882,7,16,121,379,17,362,4,0.96,,,,,,,,,,,649.0,1832.0,163.0,1411.0,258.0,77.0,18.0,36.0,146.0,52.5518558951965,1.0,408.39410480349346,-1248.0
EDP0470,1,345,345,PC-8495,7,18,0,345,0,345,0,1.0,,,,,,,,,,,144.0,219.0,0.0,219.0,0.0,0.0,3.0,4.0,24.0,53.31506849315068,0.0,409.6986301369863,-219.0
EER0383,2,22,12,PC-9628,8,19,0,22,0,22,0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,
EEW0764,1,18,9,PC-8957,9,20,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EFW0645,1,17,10,PC-0423,8,16,0,17,0,17,0,1.0,1.0,917.0,0.0,917.0,0.0,917.0,0.0,917.0,447.0,470.0,,,,,,,,,,,,,
EGL0836,2,704,412,PC-3875,8,16,83,621,0,621,0,0.9390681003584229,1.0,1518.0,0.0,1336.0,182.0,1336.0,0.0,1518.0,738.0,780.0,103.0,119.0,0.0,101.0,18.0,0.0,2.0,4.0,12.0,51.596638655462186,0.0,405.47899159663865,-101.0
EGR0961,2,18,12,PC-4544,6,15,0,18,10,8,0,0.8666666666666667,1.0,707.0,16.0,691.0,0.0,707.0,0.0,707.0,342.0,365.0,,,,,,,,,,,,,
EGW0770,1,10,9,PC-5858,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EHK0070,1,10,9,PC-2988,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EHP0795,1,607,345,PC-5162,8,15,0,607,0,607,0,1.0,,,,,,,,,,,280.0,1045.0,0.0,1045.0,0.0,0.0,6.0,26.0,163.0,54.26794258373206,0.0,408.2459330143541,-1045.0
EHS0481,1,345,345,PC-3484,9,19,0,345,0,345,0,1.0,,,,,,,,,,,378.0,816.0,23.0,793.0,0.0,23.0,7.0,14.0,83.0,52.154411764705884,0.0,407.53308823529414,-770.0
EIT0461,1,10,10,PC-3132,8,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EJG0504,2,18,11,PC-2594,7,16,0,18,0,18,0,0.9310344827586207,1.0,5899.0,0.0,5899.0,0.0,5899.0,0.0,5899.0,2930.0,2969.0,,,,,,,,,,,,,
EJM0433,1,610,345,PC-8285,7,16,0,610,0,610,0,1.0,,,,,,,,,,,194.0,414.0,0.0,414.0,0.0,0.0,1.0,13.0,74.0,53.927536231884055,0.0,408.10869565217394,-414.0
EJO0646,1,10,10,PC-7935,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EJW0059,1,624,345,PC-3815,7,15,0,624,0,624,0,1.0,1.0,317.0,0.0,317.0,0.0,317.0,0.0,317.0,154.0,163.0,230.0,469.0,0.0,469.0,0.0,0.0,5.0,3.0,62.0,51.86780383795309,0.0,405.1407249466951,-469.0
EKC0952,2,24,16,PC-0562,7,17,6,18,0,18,0,0.85,,,,,,,,,,,,,,,,,,,,,,,
ELB0647,1,10,10,PC-0062,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ELR0855,1,10,9,PC-0722,8,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EMG0358,1,17,9,PC-2393,7,18,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EMM0153,1,10,10,PC-8513,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
END0680,1,345,345,PC-8667,7,16,0,345,0,345,0,1.0,,,,,,,,,,,156.0,241.0,0.0,241.0,0.0,0.0,3.0,2.0,35.0,53.10373443983403,0.0,401.27385892116183,-241.0
ENS0968,1,10,10,PC-8361,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ENW0086,2,725,454,PC-9721,7,18,0,725,0,725,0,0.81509754028838,,,,,,,,,,,386.0,824.0,0.0,824.0,0.0,0.0,20.0,6.0,121.0,51.79247572815534,0.0,406.43082524271847,-824.0
ENW0424,1,26,16,PC-9424,7,16,4,22,3,19,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
EPP0584,1,72,41,PC-4842,7,17,20,52,0,52,0,1.0,,,,,,,,,,,240.0,420.0,0.0,357.0,63.0,0.0,16.0,8.0,39.0,52.49047619047619,0.0,409.26190476190476,-357.0
EQR0340,2,375,375,PC-5666,8,18,0,375,0,375,0,0.92,,,,,,,,,,,633.0,1707.0,0.0,1707.0,0.0,0.0,9.0,32.0,138.0,52.249560632688926,3.0,409.2390158172232,-1707.0
ERB0769,1,345,345,PC-3449,6,16,0,345,345,0,0,1.0,,,,,,,,,,,683.0,2407.0,51.0,2356.0,0.0,0.0,22.0,65.0,244.0,52.30868300789364,0.0,408.5130868300789,-2305.0
ERC0384,1,10,9,PC-8552,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ERL0366,2,843,473,PC-0472,7,18,206,637,0,637,0,0.9711246200607903,1.0,1756.0,0.0,1333.0,423.0,1333.0,0.0,1756.0,858.0,898.0,141.0,241.0,0.0,202.0,39.0,0.0,1.0,6.0,31.0,53.468879668049794,0.0,408.71784232365144,-202.0
ERW0745,1,608,345,PC-9194,7,16,0,608,0,608,0,1.0,,,,,,,,,,,500.0,1721.0,0.0,1721.0,0.0,0.0,18.0,54.0,182.0,53.1493317838466,2.0,408.733294596165,-1721.0
ESB0859,3,390,390,PC-1088,8,18,29,361,0,361,0,0.9487179487179487,1.0,293.0,0.0,274.0,19.0,274.0,0.0,293.0,139.0,154.0,191.0,312.0,0.0,288.0,24.0,0.0,3.0,6.0,24.0,52.29807692307692,0.0,408.36538461538464,-288.0
ESG0856,1,17,9,PC-2483,8,20,0,17,0,17,0,1.0,1.0,235.0,41.0,194.0,0.0,235.0,41.0,235.0,112.0,123.0,,,,,,,,,,,,,
ESH0637,1,10,10,PC-0141,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ESM0123,1,10,9,PC-6608,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ESM0695,1,10,10,PC-5846,7,14,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ESN0827,1,344,345,PC-6484,8,16,0,344,0,344,0,1.0,,,,,,,,,,,346.0,1204.0,0.0,1204.0,0.0,0.0,4.0,38.0,166.0,53.1063122923588,0.0,409.5440199335548,-1204.0
ETK0783,1,10,10,PC-3837,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ETS0848,1,16,9,PC-0797,8,19,0,16,0,16,0,1.0,1.0,1285.0,38.0,1247.0,0.0,1285.0,38.0,1285.0,627.0,658.0,,,,,,,,,,,,,
EUC0551,1,625,345,PC-0773,8,19,0,625,0,625,0,1.0,,,,,,,,,,,385.0,1170.0,75.0,1095.0,0.0,75.0,5.0,28.0,141.0,51.84188034188034,0.0,408.2034188034188,-1020.0
EVH0804,1,10,10,PC-4796,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EVM0891,1,10,10,PC-4474,7,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EVW0901,1,345,345,PC-4120,8,19,0,345,0,345,0,1.0,,,,,,,,,,,135.0,276.0,21.0,255.0,0.0,21.0,3.0,1.0,42.0,52.572463768115945,0.0,404.2971014492754,-234.0
EWW0872,1,17,9,PC-7475,8,20,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EXN0430,1,16,10,PC-2478,7,16,0,16,0,16,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EXS0046,1,345,345,PC-7521,7,17,0,345,0,345,0,1.0,,,,,,,,,,,142.0,200.0,0.0,200.0,0.0,0.0,3.0,1.0,17.0,52.595,0.0,411.425,-200.0
EYO0336,1,10,9,PC-0207,9,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FAA0834,1,10,9,PC-6768,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FAB0318,1,10,9,PC-1901,9,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FAH0982,3,464,269,PC-3087,9,18,0,464,0,464,0,0.9454297407912687,,,,,,,,,,,430.0,1208.0,0.0,1208.0,0.0,0.0,15.0,8.0,140.0,51.11506622516556,0.0,406.6672185430464,-1208.0
FAM0347,1,10,9,PC-1072,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FAM0455,1,344,345,PC-9166,7,18,0,344,0,344,0,1.0,,,,,,,,,,,538.0,2323.0,0.0,2323.0,0.0,0.0,8.0,68.0,313.0,52.633663366336634,0.0,407.4649160568231,-2323.0
FBP0522,2,458,458,PC-3730,6,17,0,458,377,81,1,0.7532751091703057,,,,,,,,,,,810.0,2791.0,38.0,2753.0,0.0,0.0,27.0,43.0,279.0,52.06735936940165,2.0,408.3400214976711,-2715.0
FBR0659,1,345,345,PC-9634,8,17,0,345,0,345,0,1.0,1.0,5470.0,0.0,5470.0,0.0,5470.0,0.0,5470.0,2717.0,2753.0,237.0,549.0,0.0,549.0,0.0,0.0,0.0,19.0,83.0,52.3351548269581,0.0,404.9908925318761,-549.0
FCR0583,3,21,13,PC-2521,8,18,0,21,1,20,1,0.8235294117647058,1.0,769.0,0.0,769.0,0.0,769.0,0.0,769.0,369.0,400.0,,,,,,,,,,,,,
FCW0715,1,10,10,PC-1903,7,14,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FED0275,2,21,13,PC-3195,7,16,3,18,0,18,0,0.9411764705882353,1.0,392.0,0.0,301.0,91.0,301.0,0.0,392.0,189.0,203.0,,,,,,,,,,,,,
FEJ0567,1,912,541,PC-2930,8,19,242,670,45,625,5,1.0,,,,,,,,,,,899.0,7004.0,493.0,4480.0,2031.0,261.0,56.0,167.0,565.0,53.16519131924615,2.0,407.48872073101086,-3987.0
FGW0218,1,10,9,PC-6655,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FHB0989,3,20,13,PC-4422,7,16,0,20,0,20,0,0.8181818181818182,1.0,1358.0,0.0,1358.0,0.0,1358.0,0.0,1358.0,658.0,700.0,,,,,,,,,,,,,
FJD0048,1,10,9,PC-8026,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FJS0991,1,19,10,PC-9483,8,15,0,19,0,19,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FKC0253,1,18,10,PC-3170,8,17,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FKF0235,1,18,10,PC-1325,7,17,0,18,0,18,0,1.0,1.0,1072.0,0.0,1072.0,0.0,1072.0,0.0,1072.0,531.0,541.0,,,,,,,,,,,,,
FKR0134,1,210,210,PC-2244,7,18,0,210,0,210,0,1.0,,,,,,,,,,,251.0,607.0,0.0,607.0,0.0,0.0,9.0,7.0,93.0,52.352553542009886,0.0,410.67874794069195,-607.0
FLR0476,1,283,283,PC-9334,9,19,0,283,0,283,0,1.0,,,,,,,,,,,119.0,139.0,1.0,138.0,0.0,1.0,3.0,1.0,13.0,51.66187050359712,0.0,408.8776978417266,-137.0
FMB0794,1,10,10,PC-8872,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FMH0432,1,18,10,PC-9522,7,16,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FML0505,1,10,10,PC-9341,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FND0181,1,10,9,PC-3486,9,19,0,10,0,10,0,1.0,1.0,741.0,20.0,721.0,0.0,741.0,20.0,741.0,358.0,383.0,,,,,,,,,,,,,
FNF0635,1,18,10,PC-5036,8,16,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FNS0001,2,20,12,PC-9546,7,17,0,20,0,20,0,0.875,,,,,,,,,,,,,,,,,,,,,,,
FPS0900,1,345,345,PC-1987,8,19,0,345,0,345,0,1.0,,,,,,,,,,,154.0,265.0,14.0,251.0,0.0,14.0,1.0,0.0,44.0,51.16981132075472,0.0,411.3811320754717,-237.0
FQJ0546,1,17,9,PC-5114,8,18,0,17,0,17,0,1.0,1.0,680.0,0.0,680.0,0.0,680.0,0.0,680.0,327.0,353.0,,,,,,,,,,,,,
FRL0511,1,10,10,PC-9205,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FSW0230,1,345,345,PC-9668,7,15,0,345,0,345,0,1.0,,,,,,,,,,,137.0,191.0,0.0,191.0,0.0,0.0,1.0,3.0,18.0,53.16230366492147,0.0,404.4397905759162,-191.0
FTP0140,2,629,366,PC-9517,7,15,0,629,0,629,0,0.9577889447236181,,,,,,,,,,,136.0,182.0,0.0,182.0,0.0,0.0,3.0,2.0,22.0,51.55494505494506,0.0,410.9835164835165,-182.0
FTT0044,1,733,411,PC-3732,9,15,113,620,0,620,0,1.0,1.0,311.0,0.0,271.0,40.0,271.0,0.0,311.0,152.0,159.0,10.0,12.0,0.0,9.0,3.0,0.0,0.0,1.0,4.0,50.583333333333336,0.0,376.1666666666667,-9.0
FTV0941,1,344,345,PC-7094,8,17,0,344,0,344,0,1.0,,,,,,,,,,,384.0,1630.0,0.0,1630.0,0.0,0.0,9.0,18.0,267.0,52.82699386503067,1.0,408.5116564417178,-1630.0
FUM0049,1,18,11,PC-0007,7,17,0,18,1,17,0,1.0,1.0,5928.0,144.0,5773.0,11.0,5917.0,27.0,5928.0,2942.0,2986.0,,,,,,,,,,,,,
FWT0608,1,19,9,PC-6000,6,18,0,19,10,9,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
FXA0852,2,21,11,PC-2881,8,20,0,21,2,19,2,0.875,,,,,,,,,,,,,,,,,,,,,,,
GAC0877,1,10,9,PC-7601,8,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GAG0177,1,10,9,PC-9514,9,19,0,10,0,10,0,1.0,1.0,5895.0,147.0,5748.0,0.0,5895.0,147.0,5895.0,2926.0,2969.0,,,,,,,,,,,,,
GAP0262,1,10,10,PC-1084,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GAP0417,2,689,419,PC-0191,7,16,2,687,44,643,15,0.9548736462093863,1.0,762.0,20.0,740.0,2.0,760.0,2.0,762.0,365.0,397.0,330.0,519.0,0.0,519.0,0.0,0.0,5.0,9.0,32.0,53.27745664739884,1.0,409.8400770712909,-519.0
GAS0626,2,19,12,PC-9210,6,18,0,19,13,6,0,0.8064516129032258,,,,,,,,,,,,,,,,,,,,,,,
GAW0314,1,10,9,PC-7935,8,18,0,10,0,10,0,1.0,1.0,733.0,0.0,733.0,0.0,733.0,0.0,733.0,353.0,380.0,,,,,,,,,,,,,
GBC0129,1,345,345,PC-2092,9,17,0,345,0,345,0,1.0,,,,,,,,,,,623.0,1944.0,0.0,1944.0,0.0,0.0,26.0,26.0,236.0,51.89917695473251,0.0,409.87088477366257,-1944.0
GBM0381,2,21,11,PC-8585,8,19,0,21,0,21,0,0.875,,,,,,,,,,,,,,,,,,,,,,,
GBR0977,1,219,219,PC-4122,9,17,0,219,0,219,0,1.0,,,,,,,,,,,370.0,1348.0,0.0,1348.0,0.0,0.0,7.0,9.0,207.0,53.074925816023736,1.0,407.64614243323444,-1348.0
GCB0638,1,610,345,PC-3258,9,17,0,610,0,610,0,1.0,,,,,,,,,,,216.0,368.0,0.0,368.0,0.0,0.0,5.0,5.0,38.0,52.39673913043478,1.0,405.20652173913044,-368.0
GCF0008,1,345,345,PC-9511,7,16,0,345,0,345,0,1.0,,,,,,,,,,,60.0,78.0,0.0,78.0,0.0,0.0,2.0,0.0,17.0,50.47435897435897,0.0,402.12820512820514,-78.0
GCI0248,1,617,345,PC-4721,9,19,0,617,0,617,0,1.0,,,,,,,,,,,60.0,68.0,2.0,66.0,0.0,2.0,0.0,2.0,6.0,52.63235294117647,0.0,406.2647058823529,-64.0
GCJ0630,1,345,345,PC-3621,8,17,0,345,0,345,0,1.0,,,,,,,,,,,399.0,745.0,0.0,745.0,0.0,0.0,9.0,13.0,66.0,52.506040268456374,1.0,407.94228187919464,-745.0
GCM0339,1,345,345,PC-7876,7,19,0,345,0,345,0,1.0,,,,,,,,,,,722.0,2198.0,158.0,2040.0,0.0,158.0,12.0,61.0,184.0,53.03230209281165,2.0,408.27070063694265,-1882.0
GDK0694,2,956,581,PC-6798,7,15,244,712,162,550,0,0.8516590761223162,,,,,,,,,,,273.0,429.0,0.0,336.0,93.0,0.0,6.0,9.0,37.0,51.815850815850816,0.0,401.75524475524475,-336.0
GEC0280,2,738,464,PC-8078,9,17,0,738,0,738,0,0.8019966722129783,1.0,712.0,0.0,712.0,0.0,712.0,0.0,712.0,345.0,367.0,152.0,228.0,0.0,228.0,0.0,0.0,1.0,1.0,25.0,52.07017543859649,0.0,404.95175438596493,-228.0
GED0343,3,24,15,PC-9846,8,17,4,20,0,20,0,0.8974358974358975,1.0,864.0,0.0,751.0,113.0,751.0,0.0,864.0,417.0,447.0,,,,,,,,,,,,,
GEU0919,1,622,345,PC-5595,8,17,0,622,0,622,0,1.0,,,,,,,,,,,159.0,341.0,0.0,341.0,0.0,0.0,6.0,2.0,45.0,51.81231671554252,1.0,409.1554252199413,-341.0
GFM0250,1,12,12,PC-0291,7,17,0,12,2,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GGG0825,1,159,89,PC-3869,8,16,0,159,0,159,0,1.0,,,,,,,,,,,324.0,953.0,0.0,953.0,0.0,0.0,8.0,22.0,125.0,52.467995802728225,0.0,409.4616998950682,-953.0
GGH0657,1,345,345,PC-4652,7,17,0,345,0,345,0,1.0,,,,,,,,,,,342.0,663.0,0.0,663.0,0.0,0.0,6.0,16.0,86.0,52.1236802413273,0.0,406.3107088989442,-663.0
GGK0375,1,10,9,PC-3364,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GGM0185,1,10,10,PC-2949,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GGM0530,1,22,13,PC-9712,7,17,6,16,0,16,0,1.0,1.0,7978.0,0.0,6065.0,1913.0,6065.0,0.0,7978.0,3965.0,4013.0,,,,,,,,,,,,,
GGP0764,1,620,345,PC-3708,6,16,0,620,345,275,0,1.0,,,,,,,,,,,264.0,390.0,7.0,383.0,0.0,0.0,4.0,6.0,32.0,52.42820512820513,0.0,411.92820512820515,-376.0
GHG0667,1,197,114,PC-5349,7,16,0,197,0,197,0,1.0,,,,,,,,,,,346.0,848.0,0.0,848.0,0.0,0.0,8.0,17.0,105.0,52.362028301886795,2.0,411.59669811320754,-848.0
GHS0949,1,345,345,PC-6844,7,16,0,345,0,345,0,1.0,,,,,,,,,,,530.0,2050.0,0.0,2050.0,0.0,0.0,25.0,16.0,248.0,52.038536585365854,0.0,408.5526829268293,-2050.0
GHW0944,1,345,345,PC-2295,8,18,0,345,0,345,0,1.0,,,,,,,,,,,236.0,454.0,0.0,454.0,0.0,0.0,8.0,1.0,51.0,51.519823788546255,0.0,405.98458149779736,-454.0
GIM1000,1,345,345,PC-9431,8,16,0,345,0,345,0,1.0,,,,,,,,,,,564.0,2969.0,0.0,2969.0,0.0,0.0,27.0,29.0,319.0,52.64028292354328,0.0,410.7588413607275,-2969.0
GJP0098,1,10,10,PC-6435,7,16,0,10,0,10,0,1.0,1.0,5935.0,0.0,5935.0,0.0,5935.0,0.0,5935.0,2949.0,2986.0,,,,,,,,,,,,,
GJW0111,1,345,345,PC-4294,8,17,0,345,0,345,0,1.0,,,,,,,,,,,377.0,979.0,0.0,979.0,0.0,0.0,9.0,16.0,168.0,52.68130745658836,0.0,410.4259448416752,-979.0
GKC0892,1,345,345,PC-4226,8,17,0,345,0,345,0,1.0,,,,,,,,,,,384.0,1517.0,0.0,1517.0,0.0,0.0,12.0,8.0,262.0,52.207646671061305,0.0,408.1667765326302,-1517.0
GKH0643,1,345,345,PC-6938,9,17,0,345,0,345,0,1.0,,,,,,,,,,,173.0,263.0,0.0,263.0,0.0,0.0,0.0,9.0,27.0,51.893536121673,0.0,408.10266159695817,-263.0
GKJ0184,1,10,9,PC-4321,7,17,0,10,0,10,0,1.0,1.0,251.0,0.0,251.0,0.0,251.0,0.0,251.0,121.0,130.0,,,,,,,,,,,,,
GKT0166,2,20,12,PC-8835,8,18,0,20,2,18,2,0.8125,,,,,,,,,,,,,,,,,,,,,,,
GKT0568,1,17,9,PC-5595,8,18,0,17,0,17,0,1.0,1.0,1346.0,0.0,1346.0,0.0,1346.0,0.0,1346.0,658.0,688.0,,,,,,,,,,,,,
GKY0171,1,617,345,PC-5490,7,15,0,617,0,617,0,1.0,1.0,5856.0,0.0,5856.0,0.0,5856.0,0.0,5856.0,2902.0,2954.0,374.0,1318.0,0.0,1318.0,0.0,0.0,13.0,25.0,229.0,53.43019726858877,0.0,410.4916540212443,-1318.0
GLH0154,2,739,474,PC-9339,7,17,5,734,222,512,16,0.909315746084089,1.0,289.0,14.0,275.0,0.0,289.0,5.0,289.0,141.0,148.0,254.0,541.0,6.0,535.0,0.0,0.0,7.0,5.0,82.0,52.08687615526802,0.0,410.0018484288355,-529.0
GLP0163,1,262,262,PC-2064,7,16,0,262,0,262,0,1.0,,,,,,,,,,,275.0,779.0,0.0,779.0,0.0,0.0,12.0,16.0,129.0,52.90372272143774,0.0,408.1283697047497,-779.0
GLW0148,1,345,345,PC-5165,7,19,0,345,0,345,0,1.0,,,,,,,,,,,322.0,1006.0,37.0,969.0,0.0,37.0,11.0,15.0,204.0,53.3986083499006,1.0,409.73558648111333,-932.0
GLW0278,2,632,369,PC-1599,9,17,0,632,0,632,0,0.952047952047952,1.0,2014.0,0.0,2014.0,0.0,2014.0,0.0,2014.0,989.0,1025.0,71.0,83.0,0.0,83.0,0.0,0.0,1.0,1.0,6.0,52.9277108433735,0.0,417.56626506024094,-83.0
GMM0746,1,20,13,PC-2635,8,17,0,20,3,17,0,1.0,1.0,727.0,26.0,696.0,5.0,722.0,4.0,727.0,357.0,370.0,,,,,,,,,,,,,
GMP0832,1,345,345,PC-0173,8,16,0,345,0,345,0,1.0,,,,,,,,,,,351.0,695.0,0.0,695.0,0.0,0.0,6.0,15.0,59.0,53.21294964028777,0.0,407.2935251798561,-695.0
GND0780,2,734,470,PC-4254,8,16,0,734,0,734,0,0.792358803986711,,,,,,,,,,,389.0,1004.0,0.0,1004.0,0.0,0.0,7.0,12.0,111.0,51.6593625498008,0.0,409.77091633466136,-1004.0
GNG0386,1,436,436,PC-7336,7,19,91,345,0,345,0,1.0,,,,,,,,,,,205.0,463.0,25.0,384.0,54.0,25.0,7.0,11.0,58.0,52.95464362850972,0.0,405.1403887688985,-359.0
GNY0144,3,716,439,PC-0826,9,18,0,716,1,715,1,0.8372294372294372,,,,,,,,,,,147.0,209.0,0.0,209.0,0.0,0.0,3.0,0.0,31.0,51.645933014354064,0.0,411.39712918660285,-209.0
GOG0650,1,10,10,PC-8509,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GOI0854,1,13,12,PC-2341,8,20,3,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GQG0464,1,345,345,PC-2689,7,18,0,345,0,345,0,1.0,,,,,,,,,,,177.0,260.0,0.0,260.0,0.0,0.0,1.0,5.0,37.0,52.43076923076923,0.0,418.44615384615383,-260.0
GRB0058,2,465,465,PC-9417,7,16,0,465,0,465,0,0.7419354838709677,,,,,,,,,,,304.0,582.0,0.0,582.0,0.0,0.0,15.0,9.0,65.0,52.22852233676976,0.0,410.29037800687286,-582.0
GRC0025,1,345,345,PC-0894,7,16,0,345,0,345,0,1.0,,,,,,,,,,,160.0,352.0,0.0,352.0,0.0,0.0,1.0,10.0,74.0,52.54545454545455,0.0,401.6988636363636,-352.0
GRM0188,2,19,12,PC-5557,8,16,0,19,0,19,0,0.8709677419354839,,,,,,,,,,,,,,,,,,,,,,,
GRM0263,20,641,364,PC-0059,8,18,0,641,0,641,0,0.9621890547263682,,,,,,,,,,,83.0,102.0,0.0,102.0,0.0,0.0,0.0,2.0,11.0,53.86274509803921,0.0,411.01960784313724,-102.0
GRR0017,2,21,14,PC-5354,7,16,0,21,0,21,0,0.8285714285714286,,,,,,,,,,,,,,,,,,,,,,,
GRW0704,2,21,13,PC-3362,7,14,0,21,0,21,0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,
GSB0575,1,345,345,PC-1321,8,17,0,345,0,345,0,1.0,,,,,,,,,,,505.0,1616.0,0.0,1616.0,0.0,0.0,13.0,34.0,193.0,52.00371287128713,0.0,406.717202970297,-1616.0
GSO0472,1,24,16,PC-2485,8,15,5,19,2,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GSP0475,1,10,10,PC-1730,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GSW0127,1,19,9,PC-1435,8,18,0,19,0,19,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GTC0331,1,345,345,PC-7103,7,15,0,345,0,345,0,1.0,,,,,,,,,,,112.0,143.0,0.0,143.0,0.0,0.0,1.0,4.0,13.0,53.16783216783217,0.0,399.97902097902096,-143.0
GTF0396,3,673,405,PC-9367,7,18,0,673,0,673,0,0.8886827458256029,1.0,720.0,0.0,720.0,0.0,720.0,0.0,720.0,351.0,369.0,115.0,156.0,0.0,156.0,0.0,0.0,1.0,3.0,12.0,52.92948717948718,0.0,411.1602564102564,-156.0
GVC0621,1,52,29,PC-8809,7,18,0,52,0,52,0,1.0,,,,,,,,,,,363.0,670.0,0.0,670.0,0.0,0.0,10.0,12.0,56.0,51.82089552238806,0.0,404.70597014925374,-670.0
GVH0859,2,14,13,PC-3828,8,20,2,12,0,12,0,0.9259259259259259,,,,,,,,,,,,,,,,,,,,,,,
GVR0785,1,345,345,PC-0224,8,16,0,345,0,345,0,1.0,,,,,,,,,,,562.0,2833.0,0.0,2833.0,0.0,0.0,15.0,88.0,251.0,53.86057183198023,0.0,407.12530885986587,-2833.0
GWB0683,1,10,10,PC-9655,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
GWC0187,1,345,345,PC-1163,8,17,0,345,0,345,0,1.0,,,,,,,,,,,87.0,115.0,0.0,115.0,0.0,0.0,1.0,1.0,12.0,52.40869565217391,0.0,413.2086956521739,-115.0
GWG0024,1,616,345,PC-3384,7,16,0,616,0,616,0,1.0,,,,,,,,,,,172.0,291.0,0.0,291.0,0.0,0.0,4.0,1.0,52.0,52.15120274914089,0.0,407.20274914089345,-291.0
